0.062246,0.070363,0.078528,0.085217,0.091198,0.09819,0.107673,0.119484,0.129925,0.139251,0.149584,0.163048,0.179702,0.194846,0.20941,0.22692,0.250589,0.279814,0.30544,0.328373,0.354449,0.389849,0.435886
0.062246,0.070363,0.078528,0.085217,0.091198,0.09819,0.107673,0.119484,0.129925,0.139251,0.149584,0.163048,0.179702,0.194846,0.20941,0.22692,0.250589,0.279814,0.30544,0.328373,0.354449,0.389849,0.435886
0.067252,0.067065,0.067398,0.069329,0.074498,0.084721,0.10096,0.121272,0.137568,0.148249,0.154954,0.160419,0.167137,0.176267,0.192074,0.220103,0.264018,0.319998,0.367952,0.406604,0.443901,0.489287,0.546239
0.067252,0.067065,0.067398,0.069329,0.074498,0.084721,0.10096,0.121272,0.137568,0.148249,0.154954,0.160419,0.167137,0.176267,0.192074,0.220103,0.264018,0.319998,0.367952,0.406604,0.443901,0.489287,0.546239
0.067252,0.067065,0.067398,0.069329,0.074498,0.084721,0.10096,0.121272,0.137568,0.148249,0.154954,0.160419,0.167137,0.176267,0.192074,0.220103,0.264018,0.319998,0.367952,0.406604,0.443901,0.489287,0.546239
0.067252,0.067065,0.067398,0.069329,0.074498,0.084721,0.10096,0.121272,0.137568,0.148249,0.154954,0.160419,0.167137,0.176267,0.192074,0.220103,0.264018,0.319998,0.367952,0.406604,0.443901,0.489287,0.546239
0.067252,0.067065,0.067398,0.069329,0.074498,0.084721,0.10096,0.121272,0.137568,0.148249,0.154954,0.160419,0.167137,0.176267,0.192074,0.220103,0.264018,0.319998,0.367952,0.406604,0.443901,0.489287,0.546239
0.070862,0.080016,0.08886,0.094941,0.098075,0.099129,0.099395,0.100379,0.103747,0.112139,0.128497,0.154385,0.186718,0.212586,0.229338,0.239414,0.246991,0.255966,0.268447,0.291945,0.336881,0.411888,0.514818
0.070862,0.080016,0.08886,0.094941,0.098075,0.099129,0.099395,0.100379,0.103747,0.112139,0.128497,0.154385,0.186718,0.212586,0.229338,0.239414,0.246991,0.255966,0.268447,0.291945,0.336881,0.411888,0.514818
0.070862,0.080016,0.08886,0.094941,0.098075,0.099129,0.099395,0.100379,0.103747,0.112139,0.128497,0.154385,0.186718,0.212586,0.229338,0.239414,0.246991,0.255966,0.268447,0.291945,0.336881,0.411888,0.514818
0.070862,0.080016,0.08886,0.094941,0.098075,0.099129,0.099395,0.100379,0.103747,0.112139,0.128497,0.154385,0.186718,0.212586,0.229338,0.239414,0.246991,0.255966,0.268447,0.291945,0.336881,0.411888,0.514818
0.070862,0.080016,0.08886,0.094941,0.098075,0.099129,0.099395,0.100379,0.103747,0.112139,0.128497,0.154385,0.186718,0.212586,0.229338,0.239414,0.246991,0.255966,0.268447,0.291945,0.336881,0.411888,0.514818
0.056988,0.068617,0.080249,0.089564,0.097292,0.105354,0.115315,0.126771,0.135356,0.140211,0.142267,0.143276,0.145395,0.150989,0.164141,0.189539,0.22984,0.280592,0.322177,0.351028,0.371316,0.389177,0.408657
0.056988,0.068617,0.080249,0.089564,0.097292,0.105354,0.115315,0.126771,0.135356,0.140211,0.142267,0.143276,0.145395,0.150989,0.164141,0.189539,0.22984,0.280592,0.322177,0.351028,0.371316,0.389177,0.408657
0.056988,0.068617,0.080249,0.089564,0.097292,0.105354,0.115315,0.126771,0.135356,0.140211,0.142267,0.143276,0.145395,0.150989,0.164141,0.189539,0.22984,0.280592,0.322177,0.351028,0.371316,0.389177,0.408657
0.056988,0.068617,0.080249,0.089564,0.097292,0.105354,0.115315,0.126771,0.135356,0.140211,0.142267,0.143276,0.145395,0.150989,0.164141,0.189539,0.22984,0.280592,0.322177,0.351028,0.371316,0.389177,0.408657
0.056988,0.068617,0.080249,0.089564,0.097292,0.105354,0.115315,0.126771,0.135356,0.140211,0.142267,0.143276,0.145395,0.150989,0.164141,0.189539,0.22984,0.280592,0.322177,0.351028,0.371316,0.389177,0.408657
0.049511,0.057296,0.065183,0.071821,0.078155,0.086102,0.097284,0.111435,0.12417,0.135684,0.148211,0.163722,0.181411,0.194602,0.201904,0.204573,0.205052,0.206435,0.212374,0.229459,0.266027,0.328747,0.415305
0.049511,0.057296,0.065183,0.071821,0.078155,0.086102,0.097284,0.111435,0.12417,0.135684,0.148211,0.163722,0.181411,0.194602,0.201904,0.204573,0.205052,0.206435,0.212374,0.229459,0.266027,0.328747,0.415305
0.049511,0.057296,0.065183,0.071821,0.078155,0.086102,0.097284,0.111435,0.12417,0.135684,0.148211,0.163722,0.181411,0.194602,0.201904,0.204573,0.205052,0.206435,0.212374,0.229459,0.266027,0.328747,0.415305
0.049511,0.057296,0.065183,0.071821,0.078155,0.086102,0.097284,0.111435,0.12417,0.135684,0.148211,0.163722,0.181411,0.194602,0.201904,0.204573,0.205052,0.206435,0.212374,0.229459,0.266027,0.328747,0.415305
0.049511,0.057296,0.065183,0.071821,0.078155,0.086102,0.097284,0.111435,0.12417,0.135684,0.148211,0.163722,0.181411,0.194602,0.201904,0.204573,0.205052,0.206435,0.212374,0.229459,0.266027,0.328747,0.415305
