0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
0.73,0.73,0.73,0.73,0.73,1,1
