0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
0.77,0.2,0.25,0,0,1,1
